user_id,book_id,rating
40092,9497,2
40092,228,3
40092,310,4
40092,136,4
40092,108,4
40092,22,5
40092,38,5
40092,57,4
40092,111,4
40092,186,5
40092,45,4
40092,883,2
40092,31,5
40092,396,5
40092,613,4
40092,124,2
40092,64,4
40092,46,4
33144,5289,5
40092,30,3
40092,268,5
40092,9,3
40092,60,4
40092,795,5
40092,207,3
40092,148,5
40092,33,4
40092,925,4
40092,764,4
40092,4,4
40092,204,4
40092,10,4
40092,825,4
40092,100,2
40092,4842,5
40092,6299,5
40092,605,4
40092,3,1
40092,44,4
40092,34,1
40092,107,4
40092,197,5
40092,145,4
40092,243,5
40092,168,5
40092,2055,5
40092,2849,4
40092,305,4
40092,986,3
40092,176,5
40092,3394,4
40092,703,5
40092,3277,4
40092,237,4
40092,42,5
40092,15,5
40092,55,4
40092,93,4
40092,1419,5
40092,1815,5
40092,465,3
40092,692,3
40092,3729,4
40092,118,5
40092,1714,4
40092,3311,4
40092,4057,4
40092,3794,5
40092,8681,5
40092,328,3
40092,26,5
33145,1300,5
33145,987,4
33991,1767,4
23290,1050,5
23290,48,4
11897,3211,3
13357,1197,3
38183,3122,4
12922,6721,3
33991,309,3
40049,293,3
40049,4476,5
40049,1032,4
40049,7345,3
40049,2472,2
40049,6308,3
40049,2495,3
23110,138,3
23110,325,3
40049,923,3
40049,5452,1
40049,15,5
40049,48,3
40049,8800,3
40049,3221,3
40049,8279,4
40049,4934,4
40049,1059,3
40049,5708,3
40049,730,2
40049,2601,2
40049,2,3
40049,18,2
40049,25,2
40049,24,3
40049,27,2
40049,23,2
40049,21,2
40049,737,4
40049,8021,4
40049,159,3
40049,151,3
40049,214,4
40049,1225,4
40049,1163,4
40049,1033,4
40049,873,4
40049,356,5
40049,200,2
40049,175,4
40049,935,3
40049,117,4
29976,114,4
38774,7235,4
24016,896,3
12533,1455,1
12533,8931,4
40106,5047,4
40106,330,5
40106,565,5
40106,2382,4
40106,283,4
40106,562,5
40106,389,5
40106,960,5
40106,70,5
40106,3541,5
40106,84,4
40106,442,4
40106,665,3
40106,3006,4
40106,1519,3
40106,65,5
40106,1263,5
40106,7105,4
40106,7604,4
40106,2140,5
40106,5506,5
40106,2866,5
40106,914,4
40106,1191,4
40106,1,2
40106,1546,5
40106,3282,5
40106,6397,2
23626,3706,4
40107,3,1
40107,586,5
40107,1061,3
40107,205,5
40107,604,5
38308,1894,3
40107,4493,1
40107,230,3
40107,696,5
40107,898,4
40107,1533,5
40107,1633,5
40107,1993,5
40107,4192,5
40107,4989,4
40107,2701,4
27845,662,5
27845,46,2
30382,30,3
30797,6358,3
22650,253,3
35878,18,5
35878,25,5
35878,24,5
35878,27,5
35878,23,5
35878,21,5
35878,1755,4
35878,2073,5
35878,2595,4
35878,2323,4
35878,3029,4
35878,3620,5
35878,3569,4
35878,3640,4
35878,4353,4
35878,4756,3
35878,4924,4
35878,5525,4
35878,5423,4
35878,6306,5
35878,6200,5
35878,6324,4
35878,6399,3
13856,551,4
35878,657,3
35878,708,3
35878,35,3
35878,1506,3
40049,31,4
17173,231,4
12093,617,4
35106,1201,3
40049,42,2
40049,131,4
22730,113,5
40049,19,3
40049,321,5
40049,50,4
39678,554,5
17745,763,3
17745,12,4
17745,290,4
12435,4008,2
22477,6529,2
22477,8322,2
22477,16,3
22477,2800,4
40049,69,3
40049,957,4
40049,1585,3
40049,8626,4
40049,231,4
40049,3742,4
40049,486,4
40049,3160,3
40049,2695,3
40049,808,2
40049,139,3
40049,655,3
40049,1054,2
5486,1094,4
19736,1188,2
34311,6666,5
29765,190,1
29765,463,4
14692,2816,4
40092,233,4
18970,217,4
2434,2281,3
40092,272,4
40092,4508,3
40092,236,5
6557,415,1
6557,56,1
6557,52,2
6557,433,1
6557,187,2
6557,2134,1
6557,569,3
6557,2697,1
6557,517,2
416,2933,1
12435,4741,4
14692,393,5
13161,106,4
5175,570,4
5175,3913,2
5175,3027,3
5175,3079,3
5175,359,3
5175,638,3
27106,7730,3
27106,8548,4
13357,2457,3
33303,2799,4
16250,2709,4
40156,53,5
40156,1726,3
40156,3,5
40156,37,5
40156,89,3
40156,33,4
40156,66,4
40156,148,3
40156,757,4
40156,4,4
40156,133,5
40156,116,3
40156,1108,5
40156,42,5
40156,639,5
40156,958,5
40156,4277,3
40156,497,5
40156,1207,3
40156,7212,5
40156,4003,5
40156,9778,5
40156,5,5
40156,131,3
40156,43,5
40156,230,5
40156,386,4
40156,63,5
40156,650,4
40156,1434,4
40156,199,4
40156,247,3
40156,260,5
40156,4309,3
40156,90,3
40156,1038,3
40156,77,3
40156,8,3
40156,245,4
40156,93,5
40156,321,4
40156,1373,4
40156,132,4
40156,303,4
40156,448,5
40156,680,3
40156,2310,5
40156,1507,4
40156,3196,5
40156,5831,3
40156,6393,5
40156,76,4
40156,29,3
40156,160,5
40156,390,3
40156,270,5
40156,375,5
40156,651,5
40156,1907,5
40156,518,4
40156,1253,4
40156,1823,5
40156,3639,3
40156,36,3
40156,839,3
40156,512,5
40156,3535,3
40156,2960,4
40156,1492,4
40156,935,5
40156,792,5
40156,1747,4
40156,48,3
40156,357,3
40156,138,5
40156,114,3
40156,102,2
40156,251,3
40156,229,2
40156,59,2
40156,219,5
40156,157,2
40156,10,5
40156,56,4
40156,27,5
40156,21,5
40156,24,5
40156,18,5
40156,25,5
40156,23,4
40156,78,2
40156,58,2
40156,189,4
40156,38,3
40156,50,4
40156,1590,3
40156,2446,4
40156,2786,2
40156,1488,2
40156,7829,3
40156,413,4
40156,6502,3
26578,2962,4
11897,3078,4
11402,1851,3
491,251,4
491,364,4
491,102,5
16301,2932,5
16301,112,5
16301,1004,5
18015,1142,5
33303,147,5
36590,7153,4
36590,1788,5
36590,68,1
36590,249,5
36590,268,3
36590,1744,4
36590,39,5
36590,95,5
36590,167,5
36590,70,5
36590,119,4
36590,1077,4
36590,2129,5
36590,2766,3
36590,6817,4
36590,9775,4
36590,3471,4
36590,9378,5
36590,453,1
36590,663,5
36590,239,1
36590,929,5
36590,502,3
36590,1491,5
36590,283,3
36590,372,3
36590,1096,4
36590,1156,4
36590,7292,5
36590,9001,1
36590,429,4
36590,54,5
36590,755,4
36590,1039,4
36590,720,4
36590,1321,4
36590,3110,5
36590,585,5
36590,3629,5
36590,398,5
36590,362,3
36590,37,5
36590,1168,5
36590,3707,5
36590,665,5
36590,3440,4
36590,312,3
36590,2125,4
36590,2504,5
36590,5240,5
18768,2599,3
18768,452,1
33053,3688,3
5619,1370,3
5619,215,5
36590,5766,5
36590,240,1
36590,8498,4
36590,110,5
39546,1381,5
39546,4683,4
39546,4686,5
39546,4964,4
40106,1731,5
36590,7716,5
36590,193,5
39986,477,4
39986,1358,4
39986,1424,4
39986,1600,3
39986,2135,4
40092,527,4
40092,558,4
40092,563,4
40092,631,4
40092,624,3
40092,724,3
40092,748,2
40092,2430,4
40092,5044,4
40092,5499,4
40092,4447,5
40092,8176,4
40092,1713,4
39986,75,4
39986,308,4
39986,156,4
39986,411,5
39986,40,3
39986,34,1
39986,64,5
39986,2610,2
39986,26,5
39986,9,5
39986,22,5
39986,242,5
39986,227,2
39986,168,3
39986,237,5
846,3675,3
39986,488,4
39986,176,4
39986,184,5
39986,108,4
30324,6171,5
30324,5805,3
30324,6374,3
30324,6368,3
30324,4712,3
30324,8085,3
30324,7895,3
30324,7505,3
30324,7981,3
40007,750,5
40007,1556,5
40007,2356,5
15695,1837,3
14692,1413,4
14692,327,4
39986,13,5
39986,14,3
39986,2,5
39986,45,4
39986,31,2
39986,24,5
39986,27,5
39986,21,5
39986,1,1
39986,15,5
39986,199,5
39986,221,4
39986,7453,4
39986,2620,4
39986,59,5
39986,85,3
39986,102,5
39986,373,5
39986,416,5
39986,158,5
39986,335,5
39986,1258,5
39986,1662,4
39986,518,4
39986,2123,5
39986,2741,5
39986,5311,4
39986,6097,4
39986,8857,4
39986,8192,4
39986,5071,5
39986,863,5
7225,164,2
39986,219,4
39986,157,3
39986,25,5
39986,229,3
39986,42,4
39986,768,4
39986,123,3
39986,431,4
39986,145,5
39986,367,3
39986,44,5
39986,38,4
39986,2183,4
39986,5997,3
39986,379,2
22091,1213,4
39986,18,5
39986,23,4
39986,342,4
39986,1138,4
39986,2055,3
39986,3355,4
5558,4469,4
30937,197,3
30937,563,3
30937,527,3
30937,558,4
30937,631,3
36638,105,5
31497,5587,5
34598,5746,5
14692,1000,5
24284,30,5
40180,1768,4
40180,39,4
40180,2,4
40180,3,1
40180,205,4
40180,436,5
40180,696,4
40180,898,4
40180,1533,2
40180,1993,3
40180,4251,3
40180,18,5
40180,25,4
40180,24,4
40180,27,4
40180,23,3
40180,21,4
40180,399,3
40180,283,5
40180,1337,3
40180,2086,4
40180,2271,3
40180,2489,4
40180,2470,3
40180,2469,4
40180,2611,4
40180,1089,4
40180,373,5
40180,184,5
40180,20,3
40180,1,3
40180,34,1
40180,17,3
40180,45,4
40180,239,4
40180,450,3
40180,54,3
40180,62,5
40180,84,5
40180,26,2
40180,2452,3
40180,2881,4
40180,2658,3
40180,3200,4
40180,3359,4
40180,2936,3
40180,3547,4
40180,4565,4
40180,5099,3
40180,157,5
40180,251,3
40180,391,4
40180,2512,3
40180,2554,4
40180,469,3
40180,223,4
40180,51,3
40180,9,3
40180,60,5
40180,35,4
40180,121,3
40180,212,2
40180,93,4
40180,587,5
40180,484,3
40180,951,4
40180,1124,4
40180,476,4
40180,59,3
40180,1435,3
40180,378,4
40180,662,3
40180,1936,1
40180,4130,1
40180,739,4
40180,158,4
40180,335,5
40180,416,5
40180,1258,4
40180,6323,4
40180,8976,4
40180,6102,5
40180,9071,4
40180,2620,4
40180,5311,3
40180,7266,4
40180,209,5
40180,431,5
40180,1802,4
40180,4422,4
40180,1117,4
40180,891,3
40180,1034,3
40180,1127,3
40180,1228,3
40180,1304,3
40180,1340,4
40180,1363,4
40180,1394,4
40180,1450,4
40180,1630,3
40180,2109,2
40180,489,5
40180,274,5
40180,6259,4
40180,480,4
40180,368,3
40180,110,3
40180,3477,3
40180,5290,3
40180,189,5
40180,714,4
40180,248,5
40180,125,4
40180,8652,3
40180,5747,2
40180,82,2
40180,918,3
40180,1137,3
40180,1172,3
2892,1439,3
2892,2316,4
2892,7521,2
2892,3074,5
40180,6595,3
21234,236,5
33991,8330,3
8377,1647,5
21246,3641,3
22176,240,3
22176,70,4
19207,6208,3
16128,1242,4
38760,3193,3
38760,51,2
38760,153,2
38760,134,3
37894,4209,3
38760,175,4
38760,159,5
38760,214,5
38760,151,3
38760,74,5
38760,656,4
38760,548,3
38760,1824,3
38760,2152,3
38760,2402,3
38760,2202,4
38760,6402,4
38760,2705,5
38760,2394,2
38760,5759,4
38760,18,4
38760,25,3
38760,24,4
38760,27,5
38760,23,4
38760,21,3
38760,6,5
38760,835,5
5008,6958,4
33505,6182,5
15352,1790,3
29288,153,4
21549,2043,5
13496,1040,4
17355,137,5
11412,1306,3
18105,9756,4
11393,547,4
34384,3982,3
34384,761,4
34384,153,4
34384,134,5
34384,309,4
34384,319,4
8845,6933,3
20168,201,3
12229,3343,4
5486,235,4
21877,595,4
6124,7311,3
17054,6591,3
12662,5775,4
11626,8809,5
7956,1899,5
16382,1470,1
16382,203,4
16382,843,2
40198,218,5
40198,9030,4
40198,9971,4
40198,34,5
40198,334,5
40198,1036,5
40198,1134,3
40198,938,5
40198,2330,5
40198,1893,5
40198,9543,4
40198,1143,5
40198,2443,3
40198,1673,5
40198,7224,3
40198,5098,5
40198,8603,3
40198,2276,5
40198,3017,5
40198,2748,5
40198,2106,5
40198,9420,5
40198,2576,5
40198,8442,5
40198,2913,4
40198,539,4
40198,812,5
40198,1470,5
40198,2333,5
40198,203,5
40198,965,5
40198,1753,5
40198,7369,3
40198,4365,5
40198,7488,3
40198,676,5
40198,6100,5
40201,2,5
40201,72,5
40201,823,4
40201,298,5
40201,145,5
40201,489,5
40201,1,4
40201,7719,5
40201,222,5
40201,13,4
40201,336,5
40198,30,5
40201,8,4
40201,5,4
40201,48,4
40201,63,2
40201,172,3
40201,1561,3
40201,809,3
40201,846,4
40201,2142,5
40201,2468,5
40201,1167,5
40201,3813,5
40201,4653,1
40201,9043,5
40201,9139,5
40201,3252,5
40201,8965,5
40201,7648,5
40201,8149,5
40198,6099,5
40201,14,5
40201,42,2
40201,173,4
40201,113,5
40201,65,5
40201,129,5
40201,178,5
40201,483,5
40198,9426,5
40201,76,1
40201,32,4
40201,198,3
40201,395,5
40201,590,3
40201,58,5
40201,28,5
40201,131,5
40201,1411,5
40201,478,5
40201,413,5
40201,293,5
40201,529,5
40201,650,5
40201,6337,5
40201,9648,4
40201,1207,5
40201,83,3
40201,498,3
40201,7,5
40201,97,4
40201,55,4
40201,15,5
40201,177,2
40201,800,5
40201,3242,5
40201,3548,5
40201,116,5
40201,1120,5
40201,1108,5
40201,361,3
40201,792,5
40201,19,3
40201,2239,5
40201,122,5
40201,36,5
40201,167,5
40201,1368,5
40201,3325,5
40201,37,5
40201,1489,5
40201,84,5
40201,194,3
40201,597,5
40201,1448,5
40201,5261,5
40201,80,5
40201,264,4
40201,168,5
40201,799,5
40201,1974,5
40201,1292,5
40201,4528,5
40201,5570,5
40201,4795,5
40201,6319,5
40201,1247,5
40201,176,5
40201,441,3
40201,237,5
40201,349,4
40201,4187,4
40201,2093,4
40201,5612,5
40201,6557,5
40201,1719,5
40201,367,5
40201,266,5
40201,2513,5
40201,86,5
40201,1377,5
40201,1872,5
40201,2890,5
40201,3125,5
40201,2030,5
40201,3058,5
40201,726,5
40201,966,5
40201,1871,5
40201,4066,5
40201,556,5
40201,553,5
40201,578,5
40201,675,5
40201,865,4
40201,670,4
40201,705,5
40201,967,4
40201,703,4
40201,1123,5
40201,915,5
40201,944,4
40201,911,4
40201,232,4
40201,1589,4
40201,276,5
40201,432,5
40201,637,4
40201,547,4
40201,503,5
40201,972,5
40201,3529,4
40201,54,5
40201,789,4
40201,1342,5
40201,487,5
40201,1864,5
40201,3240,5
40201,6833,5
40201,277,5
40201,62,5
40201,3,3
40201,283,5
40201,429,5
40201,469,3
40201,481,3
40201,666,5
40201,242,5
40201,628,3
40201,243,3
40201,6908,5
40201,4917,5
40201,1963,5
40201,343,5
40201,2354,5
40201,4909,5
40201,2170,5
40201,3521,5
40201,2713,3
38483,863,5
38483,2750,5
38483,2512,3
38483,2467,3
38483,9665,4
38483,7276,4
38483,8218,3
38483,220,5
20385,15,3
7225,1242,4
7225,2281,2
3226,253,4
3226,367,4
9915,3227,4
30909,3442,5
30909,9220,5
30909,2163,5
20168,680,4
37794,1943,4
37794,7616,3
37794,3891,4
37794,8804,4
37794,9090,4
33145,30,2
18388,1752,4
18388,8760,3
18388,60,4
40198,5300,5
40198,96,5
40198,99,5
40198,4764,5
40198,7255,5
40198,3150,5
27018,2596,4
14019,1040,4
14019,766,5
14019,1895,5
14019,1572,4
14019,2353,5
14019,2127,5
28860,2171,2
8485,2555,3
8485,941,4
23699,3980,3
3667,2702,4
3667,69,5
3667,12,5
3667,244,4
3667,2350,3
3667,1306,3
3667,235,4
3667,6287,3
3667,359,4
40180,365,3
40180,766,3
40180,221,3
40180,1886,4
40180,4228,4
7225,1212,3
40180,2504,4
40180,245,4
40180,3274,3
17948,1790,3
17948,1565,1
17404,165,3
17404,119,3
21293,4241,3
11040,60,4
34642,909,4
34642,1359,4
11040,89,4
34642,4998,4
11040,648,3
11040,47,3
11040,109,4
11040,13,4
11040,1862,4
11040,3512,3
11040,3397,5
17054,1031,4
17054,264,4
17054,3126,4
18270,7334,5
18270,5583,3
23090,2791,4
18015,2305,4
27863,175,5
26578,8,4
25847,1098,5
19604,342,3
30101,8263,5
30098,232,5
30098,612,5
30098,725,4
6619,235,4
17054,380,4
34598,7125,5
7046,2150,3
34049,965,4
16955,99,3
5008,112,5
29253,235,4
34959,8705,4
17704,258,4
31347,1319,4
21483,47,5
24220,1926,5
24220,3026,4
24220,5779,5
24220,1705,5
24220,7581,3
24220,1415,4
24220,8046,2
38760,363,5
38760,324,3
38760,327,3
38760,309,1
19283,1170,1
11936,4072,4
10267,1601,5
24220,1078,3
24220,3542,5
37794,8739,3
26409,649,5
26409,2359,4
25940,2516,4
25940,8405,3
25940,74,5
20624,137,5
20624,181,4
20624,625,3
20624,1360,4
20624,463,5
40198,2659,2
11393,476,2
34757,9172,4
28860,528,5
16382,1209,3
33145,1055,4
33145,9966,4
33145,6559,5
33145,1421,3
33145,8814,5
33145,592,5
416,320,2
29288,134,4
12685,5975,4
13154,253,5
28245,83,3
26371,2293,4
26371,68,5
33175,634,3
4975,1867,3
4334,2502,5
4334,677,4
23626,5513,4
33982,5300,5
33982,8394,5
24584,2457,4
37894,2893,4
16301,394,5
40273,104,4
40273,12,4
40273,69,5
40273,91,4
40273,259,4
40273,376,4
40273,362,4
40273,1625,3
40273,797,4
40273,2784,4
40273,2,4
40273,23,5
40273,18,5
40273,25,5
40273,24,5
40273,21,4
40273,27,5
40273,3843,3
40273,8784,3
40273,9310,5
40273,9475,4
40273,39,3
40273,341,3
40273,4,4
40273,79,3
40273,887,2
40273,1521,4
40273,28,4
40273,29,3
40273,531,3
40273,138,3
40273,87,4
40273,7,4
40273,3818,2
30177,1669,5
40275,33,5
40275,81,5
40275,6,5
40275,453,4
40275,414,4
40275,383,3
40275,249,3
40275,22,4
40275,68,5
40275,727,4
40275,291,4
40275,111,2
40275,538,4
40275,46,3
40275,179,4
40275,195,4
30177,3888,5
40275,57,5
40275,75,4
40275,231,5
40275,3450,5
40275,47,5
40275,166,3
40275,31,5
40275,906,4
40275,60,4
40275,320,4
25847,7816,5
40275,261,3
40275,16,4
40275,326,4
40275,216,4
40275,8,4
40275,4,5
40275,638,1
21234,576,4
40055,1295,5
40055,1773,5
40055,2437,5
40055,1143,4
40055,539,5
40055,644,5
40055,962,4
40055,2040,5
40055,1110,5
40055,3422,4
40055,4198,5
40055,5170,5
40055,5821,5
40055,7999,5
40055,6,5
40055,96,5
40055,99,5
40055,34,5
40055,27,5
40055,24,5
40055,5832,4
40055,218,5
40055,992,5
40055,507,5
40055,1036,5
40055,7973,4
40055,8629,5
40055,20,5
40055,2021,5
40055,812,5
40055,21,5
40055,78,4
40055,965,5
40055,52,5
40055,3,5
40055,49,5
40055,56,5
40055,23,5
40055,203,4
16008,232,4
40055,1,5
16008,183,3
40055,334,4
16008,5,2
40055,7528,5
40055,18,5
40055,25,5
40055,2,5
40055,1994,5
19680,4232,2
19680,65,4
19680,60,4
19680,1124,3
19680,380,4
33991,6313,5
1768,1310,5
40275,122,4
40275,67,5
8485,316,4
40275,2192,4
40273,1,4
40273,20,3
40273,17,4
24189,207,3
24189,912,3
24189,996,3
24189,1067,4
24189,1181,4
24189,1151,4
24189,1226,4
24189,1232,4
24189,1267,4
24189,1606,4
24189,1390,3
21483,4007,3
23816,423,3
6244,1462,4
6244,313,3
491,757,5
12435,4662,5
36587,4,4
36587,158,3
12435,5466,4
35106,708,4
22885,128,4
22885,223,5
22885,918,5
30098,7127,4
30098,7986,4
30098,8592,4
11097,1306,3
11097,421,4
18154,5240,3
7225,147,3
34598,1209,3
39678,712,4
19501,3745,4
14055,3505,4
31484,2349,3
11919,654,3
40273,48,4
40273,32,3
40273,2190,3
29976,1440,3
17030,2071,5
33756,6493,5
33756,8394,5
7072,319,3
40275,36,3
27433,4476,4
27433,5931,3
27433,2041,4
23801,7792,3
23801,86,4
23801,23,5
23801,18,5
24741,5686,2
21616,990,3
19002,2641,4
17873,235,4
17558,379,3
22650,97,3
21019,63,4
21019,9483,4
21019,7944,4
21019,146,5
3033,2769,4
32049,1745,3
5385,277,3
29092,9041,5
29092,4662,4
27845,236,4
27845,688,3
27845,181,4
27845,113,3
30657,2006,3
40300,1035,4
40300,128,4
40300,5,4
40300,48,4
40300,13,3
40300,337,5
40300,547,3
40300,1223,4
40300,5298,5
40300,1332,5
40300,4585,4
40300,3072,4
40300,5676,3
40300,4371,4
40300,360,3
40300,3573,5
40300,95,4
40300,79,4
40300,97,5
40300,1280,3
40300,2366,3
40300,7,5
40300,177,4
40300,2131,2
40300,191,5
40300,568,5
40300,298,4
40300,19,5
7402,7139,4
40300,424,4
40300,1314,5
40300,70,4
40300,890,4
40300,1484,4
40300,2325,4
40300,4181,4
40300,4026,4
40300,5714,3
7402,240,5
40300,6386,4
40300,3246,4
40300,7446,4
40300,276,4
40300,400,5
40300,2241,3
40300,442,5
40300,65,3
40300,729,4
40300,3111,3
40300,3099,4
40300,4352,4
40300,54,5
40300,789,4
40300,71,4
40300,1191,4
40300,9,3
40300,785,3
40300,640,3
40300,628,3
40300,2500,1
18758,132,5
40300,2504,4
40300,168,4
40300,239,4
40300,205,4
40300,1687,4
7044,794,5
21631,592,3
34311,74,5
34311,2293,5
10680,4202,4
13839,41,4
21888,2487,4
24697,1455,2
17355,2047,4
18154,496,2
7956,47,5
35657,9266,3
35657,5065,5
35657,8985,4
4163,2442,3
16944,954,4
29906,1560,3
31541,3797,4
31541,1117,4
8444,239,2
25940,30,3
25940,5942,3
25940,33,3
29288,6,5
7770,3630,4
7770,6364,3
7770,1241,2
40300,3785,4
28201,240,3
35878,6533,4
35878,6975,4
35878,6069,4
35878,3533,5
35878,2827,5
35878,1100,5
35878,99,3
35878,96,5
27018,794,5
14982,5292,4
29515,7529,5
37755,2033,5
37755,6198,4
37755,7294,4
37755,7450,3
37755,5046,5
37755,4376,3
37755,6625,4
29515,3621,5
37755,7043,3
37755,1372,4
37755,1647,4
37755,3093,5
37755,3538,3
37755,35,4
37755,13,4
37755,7937,4
33718,6,2
33718,48,4
33718,7,3
33718,39,4
33718,110,4
33718,135,5
33718,79,3
33718,165,4
33718,188,5
33718,154,3
33718,773,2
33718,646,3
33718,6299,3
33718,196,4
33718,1236,5
33718,1645,3
33718,35,1
33718,40,2
33718,382,2
33718,5,4
39477,240,4
33991,796,5
7587,2785,1
39749,1195,4
39749,265,5
14692,2377,4
3226,311,5
39398,51,5
25847,970,5
16301,356,5
30797,2418,5
30797,5461,4
23253,12,4
34705,8691,4
26265,2280,2
39398,1032,4
39398,1456,4
39398,1626,5
39398,1760,5
39398,1611,4
39398,3221,5
9878,5910,3
32925,1475,3
36895,9883,3
17558,978,4
39986,2910,4
39986,269,4
7675,6927,3
14519,535,2
21549,185,4
5385,5399,5
24190,253,4
33175,698,4
33332,4674,4
34598,1542,3
33505,7410,5
29914,657,4
33166,9993,4
33166,60,4
29084,3102,3
21888,897,4
27106,356,5
27106,873,5
27106,1033,5
29288,1445,5
28837,9437,2
28837,1024,5
17745,551,3
3320,1216,5
19501,4631,4
7441,3147,4
7441,970,4
31497,4249,3
12229,6051,4
29906,2130,2
23862,6789,5
28201,324,4
19969,493,5
21750,970,4
21750,2160,5
17873,144,4
3396,12,5
7956,2736,2
30783,506,5
30098,6309,4
17665,1038,5
23801,1480,4
29621,3018,5
29621,6715,4
30098,1674,5
30098,3768,3
30098,3478,3
30098,2154,3
30098,192,4
8594,523,5
33053,2522,4
19604,13,4
16944,1474,4
16944,5186,4
16944,1941,5
16944,8705,5
27106,577,4
14956,30,3
14956,473,4
4975,767,5
33505,8728,5
19283,41,3
4849,70,5
4849,492,4
4849,2900,4
4849,1213,4
40055,3015,5
32049,1923,2
34757,217,3
4960,4463,3
4960,4977,2
4960,302,3
18154,4298,3
23637,9802,5
11393,822,3
6557,2283,1
24190,235,4
9671,1403,3
9671,4385,4
27845,495,5
36584,1957,1
20336,12,4
20336,69,4
20336,105,3
20336,5393,4
25486,65,5
25486,880,4
25486,6478,3
40275,2193,4
4960,1047,4
4960,3147,4
25486,2182,3
25486,2050,4
25486,1805,3
14019,2937,4
14019,3086,5
14019,3082,5
14019,3395,5
14019,3660,5
11097,2630,4
23742,1403,1
29253,821,3
21616,1241,4
4943,1464,4
31232,16,4
69,742,3
12435,2276,4
12435,5021,3
40055,9030,5
40055,9971,5
40055,9035,5
40055,9426,4
40055,44,4
40055,107,5
40055,169,5
40055,152,5
40055,286,5
40055,420,4
40055,302,3
40055,686,3
40055,571,4
40055,552,4
40055,683,4
40055,716,4
40055,1414,4
40055,1459,3
40055,3119,4
40055,2483,4
40055,3549,4
40055,4604,4
36955,1481,2
26833,6098,5
15122,5,2
38760,684,3
19207,9041,5
17873,5942,4
12093,240,5
33759,2251,3
22091,970,5
37436,207,4
37436,912,5
37436,996,5
37436,1067,5
37436,1151,5
37436,1181,5
37436,1232,5
37436,1226,5
37436,1267,5
37436,1390,5
37436,1606,5
37436,1627,5
37436,1694,5
37436,1821,5
37436,1959,5
37436,1811,5
37436,2138,5
37436,2094,5
37436,2264,5
37436,3515,5
37436,3025,5
37436,4159,5
37436,3113,5
37436,2502,5
37436,4895,5
37436,5139,5
37436,6132,5
37436,7241,4
37436,8763,4
37436,7166,4
37436,823,4
37436,2,5
37436,18,5
37436,24,5
37436,27,5
37436,25,5
37436,21,5
37436,23,5
37436,4730,5
37436,8134,5
37436,2901,5
37436,8236,5
36332,309,3
23809,301,3
17095,110,4
29288,12,5
7956,2372,4
8845,6149,3
27018,2384,4
6244,359,4
25292,173,4
25292,35,3
29288,69,5
33991,1951,5
34667,1416,3
34667,2997,4
34667,3793,5
34667,1890,4
34667,4830,4
34667,3927,5
17404,4626,2
17404,3623,2
17404,126,2
9817,1782,5
31736,226,3
2392,1481,2
20005,1543,4
20005,914,4
20005,253,4
20005,2225,4
17054,146,4
20385,2117,3
2199,30,3
27619,230,5
27619,2101,5
27619,3468,4
31447,4767,3
8485,33,4
8485,240,3
8485,1238,3
16382,965,3
28837,93,5
28837,125,5
28837,497,5
28837,19,5
28837,4,5
28837,5,5
28837,63,5
28837,270,5
28837,160,5
39986,3845,3
39986,1260,3
12435,2153,3
30657,283,4
29789,1455,3
30112,307,4
33718,55,3
33718,104,2
33718,157,3
33718,635,3
33718,8,2
33718,60,2
33718,32,3
33718,80,4
33718,138,1
33718,257,2
33718,402,3
33718,68,2
33718,287,2
33718,297,4
33718,161,4
33718,19,4
33718,155,3
33718,4,3
33718,75,2
33718,2789,3
29976,244,4
24927,60,4
24927,629,3
36403,951,5
36403,2641,4
36403,244,4
40440,10,5
40440,4,5
40440,172,5
40440,5,5
40440,43,4
40440,133,5
40440,961,5
40440,48,5
40440,2601,5
40440,14,5
40440,28,5
40440,76,5
40440,32,5
40440,357,4
40440,879,5
40440,131,5
40440,7,5
40440,109,5
40440,125,3
40440,651,5
40440,498,5
40440,510,5
40440,15,5
40440,87,5
40440,513,5
40440,7297,5
40440,6547,5
40440,22,2
40440,60,2
40440,45,3
40440,75,2
40440,2,5
40440,19,5
40440,39,5
40440,528,5
40440,62,3
40440,3,1
40440,330,5
40440,1,5
40440,51,2
40440,12,4
20677,1816,4
40440,314,5
40440,8,3
40440,162,5
40440,33,5
40440,148,5
40440,150,5
40440,901,4
20677,442,3
40440,35,3
40440,119,5
40440,57,3
40440,47,5
40440,591,5
40440,2148,5
40440,8714,4
40440,42,5
40440,70,5
40440,95,4
40440,83,5
40440,233,5
40440,669,5
40440,66,5
40440,171,4
40440,1961,5
40440,80,5
40440,522,4
40440,241,5
12435,9242,4
40440,453,5
40440,733,5
40440,106,5
40440,710,5
40440,4035,5
40440,737,5
40440,36,5
40440,853,5
40440,857,5
40440,1038,5
40440,4937,5
40440,234,5
40440,90,5
40440,621,5
40440,2695,5
40440,120,5
40440,77,5
40440,1193,5
40440,9509,5
40440,187,4
40440,369,4
40440,4351,5
40440,245,5
40440,793,5
40440,386,4
40440,27,5
40440,38,3
40440,24,5
40440,21,5
40440,31,4
40440,26,3
40440,81,5
40440,681,5
40440,1590,5
40440,2786,5
40440,29,4
40440,71,4
40440,229,5
40440,646,5
40440,213,5
40440,427,5
40440,650,5
40440,1073,5
40440,977,5
40440,701,5
